sheet_id,question_en,question_fr,file_name,survey_date
prhlppl,Provide help and support to people you are close to: STILL CARD 34And to what extent do you provide help and support to people you are close to when they need it?,,ESS6e02_7,2012-06-01
prmpls,"Study place: premises pleasant: CARD 82Thinking about the place where you study, please tell me how much you agree or disagree with each of the following statements. The premises are pleasant.Please use this card.",,ESS2e03_6,2004-06-01
prntghr,"Children in home, parents should stay together even if don't get along: CARD 59I am now going to read out some statements about men and women and their place in the family. Using this card, please tell me how much you agree or disagree with the following statements. When there are children in the home, parents should stay together even if they don?t get along.",,ESS2e03_6,2004-06-01
prrfmly,"A person's family should be main priority in life: CARD 59I am now going to read out some statements about men and women and their place in the family. Using this card, please tell me how much you agree or disagree with the following statements. A person?s family ought to be his or her main priority in life.",,ESS2e03_6,2004-06-01
prtclabg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS4e04_6,2008-06-01
prtclach,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS3e03_7,2006-06-01
prtclagb,"Which party feel closer to, United Kingdom: Which one? (United Kingdom)",,ESS3e03_7,2006-06-01
prtclalt,"Which party feel closer to, Lithuania: Which one? (Lithuania)",,ESS7e02_3,2014-06-01
prtclame,"Which party feel closer to, Montenegro: Which one? (Montenegro)",,ESS10e03_3,2020-06-01
prtclanl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS2e03_6,2004-06-01
prtclapt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS2e03_6,2004-06-01
prtclaru,"Which party feel closer to, Russian Federation: Which one? (Russian Federation)",,ESS4e04_6,2008-06-01
prtclasi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS2e03_6,2004-06-01
prtclask,"Which party feel closer to, Slovakia: Which one? (Slovakia)",,ESS4e04_6,2008-06-01
prtclbbg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS5e03_6,2010-06-01
prtclbch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS4e04_6,2008-06-01
prtclbg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS3e03_7,2006-06-01
prtclbgb,"Which party feel closer to, United Kingdom: Which one? (United Kingdom)",,ESS8e02_3,2016-06-01
prtclblt,"Which party feel closer to, Lithuania: Which one? (Lithuania)",,ESS9e03_3,2018-06-01
prtclbme,"Which party feel closer to, Montenegro: Which one? (Montenegro)",,ESS11e04_1,2023-06-01
prtclbnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS4e04_6,2008-06-01
prtclbpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS4e04_6,2008-06-01
prtclbru,"Which party feel closer to, Russian Federation: Which one? (Russian Federation)",,ESS5e03_6,2010-06-01
prtclbsi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS3e03_7,2006-06-01
prtclbsk,"Which party feel closer to, Slovakia: Which one? (Slovakia)",,ESS5e03_6,2010-06-01
prtclcbg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS6e02_7,2012-06-01
prtclcch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS5e03_6,2010-06-01
prtclcgb,"Which party feel closer to, United Kingdom: Which one? (United Kingdom)",,ESS9e03_3,2018-06-01
prtclch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS2e03_6,2004-06-01
prtclcie,"Which party feel closer to, Ireland: B18bIE Which one? (Ireland)",,ESS7e02_3,2014-06-01
prtclclt,"Which party feel closer to, Lithuania: Which one? (Lithuania)",,ESS11e04_1,2023-06-01
prtclcnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS5e03_6,2010-06-01
prtclcpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS6e02_7,2012-06-01
prtclcru,"Which party feel closer to, Russian Federation: Which one? (Russian Federation)",,ESS6e02_7,2012-06-01
prtclcsi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS5e03_6,2010-06-01
prtclcsk,"Which party feel closer to, Slovakia: Which one? (Slovakia)",,ESS6e02_7,2012-06-01
prtcldbg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS9e03_3,2018-06-01
prtcldch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS6e02_7,2012-06-01
prtcldfr,"Which party feel closer to, France: B18bFR Which one? (France)",,ESS7e02_3,2014-06-01
prtcldgb,"Which party feel closer to, United Kingdom: Which one? (United Kingdom)",,ESS11e04_1,2023-06-01
prtcldnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS6e02_7,2012-06-01
prtcldpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS7e02_3,2014-06-01
prtcldru,"Which party feel closer to, Russian Federation: Which one? (Russian Federation)",,ESS8e02_3,2016-06-01
prtcldsi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS6e02_7,2012-06-01
prtcldsk,"Which party feel closer to, Slovakia: Which one? (Slovakia)",,ESS9e03_3,2018-06-01
prtcleat,"Which party feel closer to, Austria: Which political party do you feel closest to? (Austria)",,ESS11e04_1,2023-06-01
prtclebg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS10e03_3,2020-06-01
prtclech,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS7e02_3,2014-06-01
prtclenl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS8e02_3,2016-06-01
prtclept,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS9e03_3,2018-06-01
prtclese,"Which party feel closer to, Sweden: Which political party do you feel closest to? (Sweden)",,ESS11e04_1,2023-06-01
prtclesi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS8e02_3,2016-06-01
prtclesk,"Which party feel closer to, Slovakia: Which one? (Slovakia)",,ESS11e04_1,2023-06-01
prtclfbg,"Which party feel closer to, Bulgaria: Which one? (Bulgaria)",,ESS11e04_1,2023-06-01
prtclfch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS8e02_3,2016-06-01
prtclfnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS9e03_3,2018-06-01
prtclfpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS10e03_3,2020-06-01
prtclfsi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS10e03_3,2020-06-01
prtclgb,"Which party feel closer to, United Kingdom: Which one? (United Kingdom)",,ESS6e02_7,2012-06-01
prtclgch,"Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS9e03_3,2018-06-01
prtclgde,"Which party feel closer to, Germany: Which political party do you feel closest to?  (Germany)",,ESS11e04_1,2023-06-01
prtclgnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS10e03_3,2020-06-01
prtclgpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS11e04_1,2023-06-01
prtclgsi,"Which party feel closer to, Slovenia: Which one? (Slovenia)",,ESS11e04_1,2023-06-01
prtclhch," Which party feel closer to, Switzerland: Which one? (Switzerland)",,ESS11e04_1,2023-06-01
prtclhes,"Which party feel closer to, Spain: Which political party do you feel closest to? (Spain)",,ESS11e04_1,2023-06-01
prtclhnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS11e04_1,2023-06-01
prtcllt,"Which party feel closer to, Lithuania: Which one? (Lithuania)",,ESS5e03_6,2010-06-01
prtcllu,"Which party feel closer to, Luxembourg: Which one? (Luxembourg)",,ESS2e03_6,2004-06-01
prtclme,"Which party feel closer to, Montenegro: Which one? (Montenegro)",,ESS9e03_3,2018-06-01
prtclnl,"Which party feel closer to, Netherlands: Which one? (Netherlands)",,ESS3e03_7,2006-06-01
prtclpt,"Which party feel closer to, Portugal: Which one? (Portugal)",,ESS1e06_7,2002-06-01
